year,island,island_olelo,county,county_olelo,species_group,ecosystem_type,exchange_value,exchange_value_formatted,area_id
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,19246.37399999999,"$19,246",127
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,127
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,19246.374,"$19,246",127
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,19246.374,"$19,246",127
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,19246.374,"$19,246",127
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,0.0,$0,127
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,All Ecosystems,11440.268999999997,"$11,440",128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Deep 7 Bottomfish,Coastal — Open Ocean,11440.269,"$11,440",128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,All Ecosystems,1385.152,"$1,385",128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Inshore — Reef,620.5952000000001,$621,128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Shallow Bottomfish,Coastal — Open Ocean,764.5568,$765,128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,All Ecosystems,0.0,$0,128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Inshore — Reef,0.0,$0,128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Reef-Associated,Coastal — Open Ocean,0.0,$0,128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,All Ecosystems,91582.68689999996,"$91,583",128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Inshore — Reef,0.0,$0,128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,Pelagics,Coastal — Open Ocean,91582.6869,"$91,583",128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,All Ecosystems,104408.1079,"$104,408",128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Coastal — Open Ocean,103787.5127,"$103,788",128
2021,Hawaii,Hawaiʻi,Hawaii,Hawaiʻi,All Species,Inshore — Reef,620.5952,$621,128
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,1909.2119999999993,"$1,909",300
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,300
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,1909.212,"$1,909",300
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,2199.4025,"$2,199",300
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,924.3490000000002,$924,300
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,1275.0535,"$1,275",300
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,78828.44700000001,"$78,828",300
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,78828.447,"$78,828",300
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,300
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,1593.293999999999,"$1,593",300
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,300
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,1593.294,"$1,593",300
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,84530.3555,"$84,530",300
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,4777.5595,"$4,778",300
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,79752.796,"$79,753",300
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,77.79999999999997,$78,301
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,301
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,77.8,$78,301
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,2963.2560000000003,"$2,963",301
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,2963.256,"$2,963",301
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,301
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,0.0,$0,301
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,301
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,0.0,$0,301
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,3041.056,"$3,041",301
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,77.8,$78,301
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,2963.256,"$2,963",301
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,6847.523999999999,"$6,848",302
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,6847.524,"$6,848",302
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,302
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,455.87699999999984,$456,302
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,302
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,455.877,$456,302
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,7303.401,"$7,303",302
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,455.877,$456,302
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,6847.524,"$6,848",302
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,9261.700999999995,"$9,262",303
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,303
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,9261.701,"$9,262",303
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,2392.7000000000003,"$2,393",303
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,1253.86,"$1,254",303
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,1138.84,"$1,139",303
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,1472.04,"$1,472",303
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,1472.04,"$1,472",303
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,303
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,1805.525999999999,"$1,806",303
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,303
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,1805.526,"$1,806",303
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,14931.967,"$14,932",303
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,12206.067,"$12,206",303
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,2725.9,"$2,726",303
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,16571.438899999997,"$16,571",304
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,304
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,16571.4389,"$16,571",304
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,631.9000000000001,$632,304
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,217.97000000000008,$218,304
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,413.93000000000006,$414,304
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,304
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,304
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,304
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,2188.9199999999983,"$2,189",304
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,304
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,2188.92,"$2,189",304
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,19392.2589,"$19,392",304
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,19174.2889,"$19,174",304
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,217.97,$218,304
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,6554.260999999998,"$6,554",305
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,305
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,6554.261,"$6,554",305
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,987.965,$988,305
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,499.414,$499,305
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,488.551,$489,305
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,1075.8300000000002,"$1,076",305
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,1075.83,"$1,076",305
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,305
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,2730.377999999998,"$2,730",305
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,305
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,2730.378,"$2,730",305
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,11348.434,"$11,348",305
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,9773.19,"$9,773",305
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,1575.244,"$1,575",305
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,306
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,306
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,306
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,690.4199999999996,$690,306
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,306
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,690.42,$690,306
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,690.42,$690,306
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,690.42,$690,306
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,306
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,307
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,307
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,307
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,0.0,$0,307
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,307
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,0.0,$0,307
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,0.0,$0,307
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,0.0,$0,307
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,307
2021,Lanai,Lānaʻi,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,1061.1919999999998,"$1,061",308
2021,Lanai,Lānaʻi,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,308
2021,Lanai,Lānaʻi,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,1061.192,"$1,061",308
2021,Lanai,Lānaʻi,Maui,Maui,Shallow Bottomfish,All Ecosystems,7747.165000000001,"$7,747",308
2021,Lanai,Lānaʻi,Maui,Maui,Shallow Bottomfish,Inshore — Reef,2798.252,"$2,798",308
2021,Lanai,Lānaʻi,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,4948.9130000000005,"$4,949",308
2021,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,All Ecosystems,2324.808,"$2,325",308
2021,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,2324.808,"$2,325",308
2021,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,308
2021,Lanai,Lānaʻi,Maui,Maui,Pelagics,All Ecosystems,5589.293999999998,"$5,589",308
2021,Lanai,Lānaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,308
2021,Lanai,Lānaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,5589.294,"$5,589",308
2021,Lanai,Lānaʻi,Maui,Maui,All Species,All Ecosystems,16722.459,"$16,722",308
2021,Lanai,Lānaʻi,Maui,Maui,All Species,Coastal — Open Ocean,11599.399,"$11,599",308
2021,Lanai,Lānaʻi,Maui,Maui,All Species,Inshore — Reef,5123.06,"$5,123",308
2021,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,309
2021,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,309
2021,Lanai,Lānaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,309
2021,Lanai,Lānaʻi,Maui,Maui,Pelagics,All Ecosystems,0.0,$0,309
2021,Lanai,Lānaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,309
2021,Lanai,Lānaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,0.0,$0,309
2021,Lanai,Lānaʻi,Maui,Maui,All Species,All Ecosystems,0.0,$0,309
2021,Lanai,Lānaʻi,Maui,Maui,All Species,Coastal — Open Ocean,0.0,$0,309
2021,Lanai,Lānaʻi,Maui,Maui,All Species,Inshore — Reef,0.0,$0,309
2021,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,980.2799999999996,$980,310
2021,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,310
2021,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,980.28,$980,310
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,310
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,310
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,310
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,All Ecosystems,175.37999999999988,$175,310
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,310
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,175.38,$175,310
2021,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,1155.66,"$1,156",310
2021,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,1155.66,"$1,156",310
2021,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,0.0,$0,310
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,311
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,311
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,311
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,All Ecosystems,0.0,$0,311
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,311
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,0.0,$0,311
2021,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,0.0,$0,311
2021,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,0.0,$0,311
2021,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,0.0,$0,311
2021,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,883.0299999999996,$883,312
2021,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,312
2021,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,883.03,$883,312
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,312
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,312
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,312
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,All Ecosystems,1155.5099999999993,"$1,156",312
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,312
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,1155.51,"$1,156",312
2021,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,2038.54,"$2,039",312
2021,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,2038.54,"$2,039",312
2021,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,0.0,$0,312
2021,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,14020.337999999994,"$14,020",313
2021,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,313
2021,Molokai,Molokaʻi,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,14020.338,"$14,020",313
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,313
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,313
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,313
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,All Ecosystems,2373.8459999999995,"$2,374",313
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,313
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,2373.846,"$2,374",313
2021,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,16394.184,"$16,394",313
2021,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,16394.184,"$16,394",313
2021,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,0.0,$0,313
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,314
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,314
2021,Molokai,Molokaʻi,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,314
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,All Ecosystems,0.0,$0,314
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,314
2021,Molokai,Molokaʻi,Maui,Maui,Pelagics,Coastal — Open Ocean,0.0,$0,314
2021,Molokai,Molokaʻi,Maui,Maui,All Species,All Ecosystems,0.0,$0,314
2021,Molokai,Molokaʻi,Maui,Maui,All Species,Coastal — Open Ocean,0.0,$0,314
2021,Molokai,Molokaʻi,Maui,Maui,All Species,Inshore — Reef,0.0,$0,314
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,73834.76739999998,"$73,835",320
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,320
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,73834.7674,"$73,835",320
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,27399.50350000001,"$27,400",320
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,11866.066700000005,"$11,866",320
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,15533.436800000003,"$15,533",320
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,10546.236,"$10,546",320
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,10546.236,"$10,546",320
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,320
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,12869.672999999995,"$12,870",320
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,320
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,12869.673,"$12,870",320
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,124650.1799,"$124,650",320
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,102237.8772,"$102,238",320
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,22412.3027,"$22,412",320
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,29238.795999999984,"$29,239",321
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,321
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,29238.796,"$29,239",321
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,All Ecosystems,6810.675000000001,"$6,811",321
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Inshore — Reef,2421.597,"$2,422",321
2021,Maui,Maui,Maui,Maui,Shallow Bottomfish,Coastal — Open Ocean,4389.078000000001,"$4,389",321
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,237.30300000000005,$237,321
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,237.303,$237,321
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,321
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,5336.935499999996,"$5,337",321
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,321
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,5336.9355,"$5,337",321
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,41623.7095,"$41,624",321
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,38964.8095,"$38,965",321
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,2658.9,"$2,659",321
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,51892.21099999998,"$51,892",322
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,322
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,51892.211,"$51,892",322
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,322
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,322
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,322
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,48750.31199999996,"$48,750",322
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,322
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,48750.312,"$48,750",322
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,100642.523,"$100,643",322
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,100642.523,"$100,643",322
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,322
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,5592.6529999999975,"$5,593",323
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,323
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,5592.653,"$5,593",323
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,2326.5,"$2,326",323
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,2326.5,"$2,326",323
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,323
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,85027.10999999999,"$85,027",323
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,323
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,85027.11,"$85,027",323
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,92946.263,"$92,946",323
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,90619.763,"$90,620",323
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,2326.5,"$2,326",323
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,3369.517999999998,"$3,370",324
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,324
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,3369.518,"$3,370",324
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,324
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,324
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,324
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,37115.10329999997,"$37,115",324
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,324
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,37115.1033,"$37,115",324
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,40484.6213,"$40,485",324
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,40484.6213,"$40,485",324
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,324
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,All Ecosystems,4757.858999999998,"$4,758",325
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Inshore — Reef,0.0,$0,325
2021,Maui,Maui,Maui,Maui,Deep 7 Bottomfish,Coastal — Open Ocean,4757.859,"$4,758",325
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,325
2021,Maui,Maui,Maui,Maui,Reef-Associated,Inshore — Reef,0.0,$0,325
2021,Maui,Maui,Maui,Maui,Reef-Associated,Coastal — Open Ocean,0.0,$0,325
2021,Maui,Maui,Maui,Maui,Pelagics,All Ecosystems,17248.511999999988,"$17,249",325
2021,Maui,Maui,Maui,Maui,Pelagics,Inshore — Reef,0.0,$0,325
2021,Maui,Maui,Maui,Maui,Pelagics,Coastal — Open Ocean,17248.512,"$17,249",325
2021,Maui,Maui,Maui,Maui,All Species,All Ecosystems,22006.371,"$22,006",325
2021,Maui,Maui,Maui,Maui,All Species,Coastal — Open Ocean,22006.371,"$22,006",325
2021,Maui,Maui,Maui,Maui,All Species,Inshore — Reef,0.0,$0,325
2021,Maui,Maui,Maui,Maui,Reef-Associated,All Ecosystems,0.0,$0,326
